,label,route,calculated_day,date,hr,weekday,105,100,111,103,122,precipitation
30,105.27333333333333,B_3,266,8-18,8,3,9.836666666666668,7.127777777777777,21.643333333333334,4.65,24.991428571428568,0.0
31,126.80666666666666,B_3,267,8-19,8,4,9.408333333333331,5.8999999999999995,35.29714285714286,3.1999999999999997,31.94636363636364,0.0
32,105.95,B_3,268,8-20,8,5,11.115000000000004,6.43375,20.388888888888886,5.57111111111111,29.451,0.0
33,88.86,B_3,269,8-21,8,6,8.15,5.8975,28.26666666666667,6.014444444444445,25.562857142857144,0.0
34,152.43666666666667,B_3,270,8-22,8,0,22.661428571428573,6.998571428571428,73.2942857142857,3.3385714285714285,91.21142857142857,0.0
35,103.33999999999999,B_3,271,8-23,8,1,8.984285714285715,6.2285714285714295,25.411428571428573,4.319999999999999,37.9570588235294,0.0
36,95.92333333333333,B_3,272,8-24,8,2,15.971000000000004,7.252999999999999,52.14583333333334,4.3758333333333335,29.010869565217398,0.0
37,94.90000000000002,B_3,273,8-25,8,3,8.834285714285715,6.724285714285713,28.557142857142853,6.341428571428572,22.28190476190476,0.0
38,98.82666666666667,B_3,274,8-26,8,4,8.552500000000002,5.924166666666666,35.13071428571429,5.125,44.3625,0.0
39,75.53,B_3,275,8-27,8,5,9.095,6.906999999999999,30.745833333333337,6.590833333333333,32.18300000000001,0.0
40,130.88333333333333,B_3,276,8-28,8,6,4.703333333333333,3.01,17.849999999999998,2.5999999999999996,39.83125,0.0
41,108.985,B_3,277,8-29,8,0,7.7525,5.2275,35.191428571428574,9.835714285714285,41.582142857142856,0.0
42,82.61666666666667,B_3,278,8-30,8,1,7.622000000000002,5.3580000000000005,17.645714285714284,8.298571428571428,31.595555555555556,0.0
43,92.44666666666666,B_3,279,8-31,8,2,7.9525000000000015,4.999999999999999,35.2725,9.319999999999999,42.784,0.0
44,110.84,B_3,280,9-1,8,3,18.095,6.7562500000000005,16.1475,3.8775000000000004,30.398500000000002,0.0
45,109.00666666666666,B_3,281,9-2,8,4,12.587142857142856,6.384285714285714,14.8755,8.198999999999998,39.1,0.0
46,92.57499999999999,B_3,282,9-3,8,5,12.410769230769231,7.934615384615384,19.7975,4.75375,53.126111111111115,0.0
47,67.42,B_3,283,9-4,8,6,12.322500000000003,5.0075,14.989999999999998,12.546,32.232,0.0
48,81.09666666666668,B_3,284,9-5,8,0,8.79,5.286666666666666,12.406153846153849,9.430000000000001,36.485,0.0
49,76.20666666666666,B_3,285,9-6,8,1,7.560000000000002,5.54,16.342000000000002,7.319999999999999,22.286666666666665,0.0
50,69.87,B_3,286,9-7,8,2,8.508333333333331,5.654166666666667,18.588,7.380500000000001,31.015714285714285,0.0
51,101.04666666666667,B_3,287,9-8,8,3,8.882,5.794999999999999,21.696428571428573,6.839285714285714,32.786153846153844,0.0
52,111.08333333333333,B_3,288,9-9,8,4,9.78230769230769,5.614999999999999,46.82928571428572,3.8707142857142856,39.072399999999995,0.0
53,138.57333333333335,B_3,289,9-10,8,5,11.8215,7.7075,35.4788,6.53,31.273214285714282,0.0
54,122.5,B_3,290,9-11,8,6,11.791904761904762,7.764285714285714,23.959032258064514,4.017741935483871,31.001785714285717,0.0
55,114.79666666666667,B_3,291,9-12,8,0,127.91099999999999,68.93099999999998,30.95470588235294,6.985882352941177,32.45636363636364,0.0
56,103.37333333333333,B_3,292,9-13,8,1,14.341538461538462,8.788461538461538,33.47190476190476,7.696190476190477,35.862631578947365,0.0
57,122.54666666666668,B_3,293,9-14,8,2,11.902499999999998,7.1499999999999995,30.854,3.988666666666666,38.1405,0.8
58,129.84666666666666,B_3,297,9-18,8,6,10.235,6.839999999999999,29.01,7.908461538461539,32.461666666666666,0.0
59,102.53,B_3,298,9-19,8,0,11.371333333333332,7.312666666666668,23.944444444444443,2.895925925925926,35.373684210526314,0.0
60,117.59333333333332,B_3,299,9-20,8,1,19.599000000000004,5.769999999999999,28.395999999999997,8.526666666666666,28.721999999999998,0.0
61,149.49666666666667,B_3,300,9-21,8,2,9.513636363636364,5.466363636363638,23.21833333333333,7.7524999999999995,33.06384615384615,0.0
62,107.77666666666666,B_3,301,9-22,8,3,12.58,8.07,30.706,3.6390000000000002,28.217272727272732,0.0
63,162.08666666666667,B_3,302,9-23,8,4,14.665,9.026842105263157,30.30481481481482,8.705555555555554,34.07296296296296,0.0
64,173.21,B_3,303,9-24,8,5,11.327333333333334,8.877857142857144,24.54782608695652,4.044782608695653,31.299600000000005,0.0
65,81.75,B_3,304,9-25,8,6,13.31,7.833636363636363,21.438823529411764,10.06235294117647,31.55344827586207,0.0
66,110.19666666666667,B_3,305,9-26,8,0,9.321176470588235,6.0717647058823525,29.57192307692308,3.1815384615384614,32.27727272727273,0.0
67,84.63666666666666,B_3,306,9-27,8,1,10.247333333333332,6.238666666666667,25.97772727272727,3.2842857142857147,32.837599999999995,0.0
68,111.18666666666667,B_3,307,9-28,8,2,14.941818181818183,7.708181818181817,23.48611111111111,12.005263157894735,34.61863636363636,5.5
69,127.75999999999999,B_3,308,9-29,8,3,26.553999999999995,15.838999999999999,21.687142857142856,12.254285714285714,33.04600000000001,0.1
70,104.69,B_3,309,9-30,8,4,20.473529411764705,6.454375,28.329444444444444,23.68666666666667,30.381612903225804,0.0
71,103.46,B_3,318,10-8,8,5,12.986923076923077,7.328461538461538,25.973333333333333,6.596666666666667,45.767037037037035,0.0
72,106.37333333333333,B_3,319,10-9,8,6,10.122727272727275,8.17181818181818,26.15684210526316,3.3547368421052632,50.81208333333333,0.0
73,124.07000000000001,B_3,320,10-10,8,0,11.006666666666666,7.645555555555556,14.798333333333334,8.608333333333334,35.91391304347827,0.0
74,124.00333333333333,B_3,321,10-11,8,1,14.218461538461542,7.5807692307692305,29.0205,8.777000000000001,34.61151515151516,0.0
75,149.1833333333333,B_3,322,10-12,8,2,11.054545454545453,7.773636363636363,30.74473684210526,5.176315789473684,36.599629629629625,0.0
76,106.51666666666667,B_3,323,10-13,8,3,10.926250000000001,6.099999999999999,21.495161290322578,4.176129032258065,33.46111111111111,0.0
77,95.63333333333333,B_3,324,10-14,8,4,12.486666666666665,6.815238095238095,23.2344,5.9736,30.745333333333328,0.0
78,90.58999999999999,B_3,325,10-15,8,5,9.922692307692307,6.370384615384615,22.42078947368421,4.825263157894737,36.30891891891892,0.1
79,96.98,B_3,326,10-16,8,6,13.106000000000002,6.161,25.741764705882353,3.2817647058823534,30.79862068965517,0.0
80,124.52,B_3,327,10-17,8,0,12.62357142857143,7.147857142857142,26.85388888888889,4.57,37.41833333333333,0.0
81,136.83333333333331,B_3,236,7-19,9,1,9.364444444444445,5.681111111111111,52.822500000000005,2.5058333333333334,30.864285714285717,0.0
82,142.30333333333334,B_3,237,7-20,9,2,12.67076923076923,9.592307692307694,36.14947368421053,11.691052631578946,63.107000000000006,0.0
83,137.46666666666667,B_3,239,7-22,9,4,10.668000000000001,7.691999999999999,36.9764705882353,15.18470588235294,37.96904761904762,0.0
84,148.625,B_3,240,7-23,9,5,11.37,6.97,29.68,10.785909090909092,43.795,0.0
85,157.5533333333333,B_3,241,7-24,9,6,9.719999999999999,7.482857142857142,32.623,8.675,31.590909090909097,0.0
86,157.58666666666667,B_3,242,7-25,9,0,9.59764705882353,6.427647058823529,55.417692307692306,10.036923076923078,31.89074074074074,0.0
87,115.2,B_3,243,7-26,9,1,7.5216666666666665,5.509166666666666,38.282,3.115333333333333,29.393749999999997,0.0
88,104.16666666666667,B_3,244,7-27,9,2,9.028,5.977999999999999,26.102307692307697,10.407692307692308,33.39450000000001,0.0
89,217.33,B_3,245,7-28,9,3,11.944999999999999,9.546666666666669,27.442,3.344,59.017500000000005,0.0
90,138.43666666666664,B_3,246,7-29,9,4,12.888181818181819,7.539090909090908,27.93,13.423076923076922,74.7116,0.0
91,140.46666666666667,B_3,247,7-30,9,5,9.243846153846153,5.806153846153846,22.54222222222222,7.840555555555556,43.54590909090909,0.0
92,176.83666666666667,B_3,248,7-31,9,6,9.585555555555556,6.757777777777778,25.010000000000005,2.2859999999999996,39.94833333333333,0.0
93,188.5233333333333,B_3,249,8-1,9,0,11.38642857142857,8.356428571428571,44.78444444444445,3.818333333333334,53.546774193548394,0.0
94,166.31,B_3,250,8-2,9,1,11.58,6.13,26.558571428571426,4.007142857142857,45.862105263157886,0.0
95,169.35666666666665,B_3,251,8-3,9,2,11.07,6.845000000000001,20.82714285714286,11.895714285714284,62.62949999999999,0.0
96,170.87,B_3,252,8-4,9,3,12.790833333333333,6.528333333333332,34.19421052631579,11.743157894736843,50.14333333333334,0.7
97,169.61666666666667,B_3,253,8-5,9,4,10.695000000000002,7.461666666666667,19.503076923076925,3.4784615384615383,48.63294117647058,0.0
98,172.44,B_3,254,8-6,9,5,12.605714285714285,8.69142857142857,30.799375,2.600625,44.573571428571434,0.0
99,173.88333333333333,B_3,255,8-7,9,6,9.07,7.815000000000001,23.165714285714284,2.4892857142857148,38.123125,0.0
100,161.74,B_3,256,8-8,9,0,9.702142857142855,7.5442857142857145,52.787619047619046,12.370952380952382,56.037600000000005,0.0
101,148.03500000000003,B_3,257,8-9,9,1,22.55125,6.3075,50.1025,9.025,38.64954545454545,2.7
102,151.585,B_3,258,8-10,9,2,14.99375,10.155000000000001,45.02,6.865454545454544,57.92176470588236,0.0
103,254.80666666666664,B_3,259,8-11,9,3,11.797000000000002,8.157,37.7075,11.254999999999999,58.90363636363636,0.0
104,178.94000000000003,B_3,260,8-12,9,4,11.123333333333333,8.528333333333332,19.926666666666666,6.745555555555555,35.799375,0.0
105,177.41,B_3,261,8-13,9,5,12.491333333333332,5.905333333333333,23.939444444444444,10.050555555555556,41.91952380952381,0.0
106,167.57,B_3,262,8-14,9,6,12.869090909090911,9.010909090909092,21.734444444444446,5.420000000000001,36.515,0.0
107,139.6,B_3,263,8-15,9,0,9.30888888888889,7.165555555555556,42.047,9.161000000000001,83.22894736842105,0.0
108,194.41,B_3,264,8-16,9,1,7.650000000000001,5.83625,37.159,2.539,30.87823529411765,0.0
109,167.12333333333333,B_3,265,8-17,9,2,10.888181818181819,6.421818181818182,39.24923076923077,10.586153846153847,29.946111111111115,0.0
110,166.48,B_3,266,8-18,9,3,9.836666666666668,7.127777777777777,21.643333333333334,4.65,24.991428571428568,0.0
111,178.31333333333336,B_3,267,8-19,9,4,9.408333333333331,5.8999999999999995,35.29714285714286,3.1999999999999997,31.94636363636364,0.0
112,95.44000000000001,B_3,268,8-20,9,5,11.115000000000004,6.43375,20.388888888888886,5.57111111111111,29.451,0.0
113,93.78999999999999,B_3,269,8-21,9,6,8.15,5.8975,28.26666666666667,6.014444444444445,25.562857142857144,27.2
114,157.48999999999998,B_3,270,8-22,9,0,22.661428571428573,6.998571428571428,73.2942857142857,3.3385714285714285,91.21142857142857,0.0
115,98.86333333333334,B_3,271,8-23,9,1,8.984285714285715,6.2285714285714295,25.411428571428573,4.319999999999999,37.9570588235294,0.0
116,101.31,B_3,272,8-24,9,2,15.971000000000004,7.252999999999999,52.14583333333334,4.3758333333333335,29.010869565217398,0.0
117,91.53666666666665,B_3,273,8-25,9,3,8.834285714285715,6.724285714285713,28.557142857142853,6.341428571428572,22.28190476190476,0.0
118,117.96000000000001,B_3,274,8-26,9,4,8.552500000000002,5.924166666666666,35.13071428571429,5.125,44.3625,0.0
119,90.25,B_3,275,8-27,9,5,9.095,6.906999999999999,30.745833333333337,6.590833333333333,32.18300000000001,0.0
120,95.88,B_3,276,8-28,9,6,4.703333333333333,3.01,17.849999999999998,2.5999999999999996,39.83125,0.0
121,124.22,B_3,277,8-29,9,0,7.7525,5.2275,35.191428571428574,9.835714285714285,41.582142857142856,0.0
122,52.27,B_3,278,8-30,9,1,7.622000000000002,5.3580000000000005,17.645714285714284,8.298571428571428,31.595555555555556,0.0
123,104.25,B_3,279,8-31,9,2,7.9525000000000015,4.999999999999999,35.2725,9.319999999999999,42.784,0.0
124,93.1,B_3,280,9-1,9,3,18.095,6.7562500000000005,16.1475,3.8775000000000004,30.398500000000002,0.0
125,80.69,B_3,281,9-2,9,4,12.587142857142856,6.384285714285714,14.8755,8.198999999999998,39.1,0.0
126,99.07666666666667,B_3,282,9-3,9,5,12.410769230769231,7.934615384615384,19.7975,4.75375,53.126111111111115,0.0
127,86.59666666666665,B_3,283,9-4,9,6,12.322500000000003,5.0075,14.989999999999998,12.546,32.232,0.0
128,66.13333333333333,B_3,284,9-5,9,0,8.79,5.286666666666666,12.406153846153849,9.430000000000001,36.485,0.0
129,82.14500000000001,B_3,285,9-6,9,1,7.560000000000002,5.54,16.342000000000002,7.319999999999999,22.286666666666665,0.0
130,91.27666666666666,B_3,286,9-7,9,2,8.508333333333331,5.654166666666667,18.588,7.380500000000001,31.015714285714285,0.0
131,118.95333333333332,B_3,287,9-8,9,3,8.882,5.794999999999999,21.696428571428573,6.839285714285714,32.786153846153844,0.0
132,133.6866666666667,B_3,288,9-9,9,4,9.78230769230769,5.614999999999999,46.82928571428572,3.8707142857142856,39.072399999999995,0.0
133,143.46333333333334,B_3,289,9-10,9,5,11.8215,7.7075,35.4788,6.53,31.273214285714282,0.0
134,117.98,B_3,290,9-11,9,6,11.791904761904762,7.764285714285714,23.959032258064514,4.017741935483871,31.001785714285717,0.3
135,134.09666666666666,B_3,291,9-12,9,0,127.91099999999999,68.93099999999998,30.95470588235294,6.985882352941177,32.45636363636364,0.0
136,147.08333333333334,B_3,292,9-13,9,1,14.341538461538462,8.788461538461538,33.47190476190476,7.696190476190477,35.862631578947365,0.4
137,125.72000000000001,B_3,293,9-14,9,2,11.902499999999998,7.1499999999999995,30.854,3.988666666666666,38.1405,0.5
138,111.93999999999998,B_3,297,9-18,9,6,10.235,6.839999999999999,29.01,7.908461538461539,32.461666666666666,0.0
139,134.84666666666666,B_3,298,9-19,9,0,11.371333333333332,7.312666666666668,23.944444444444443,2.895925925925926,35.373684210526314,0.1
140,127.89333333333333,B_3,299,9-20,9,1,19.599000000000004,5.769999999999999,28.395999999999997,8.526666666666666,28.721999999999998,0.0
141,168.73999999999998,B_3,300,9-21,9,2,9.513636363636364,5.466363636363638,23.21833333333333,7.7524999999999995,33.06384615384615,0.0
142,118.95333333333333,B_3,301,9-22,9,3,12.58,8.07,30.706,3.6390000000000002,28.217272727272732,0.0
143,131.6966666666667,B_3,302,9-23,9,4,14.665,9.026842105263157,30.30481481481482,8.705555555555554,34.07296296296296,0.0
144,104.86,B_3,303,9-24,9,5,11.327333333333334,8.877857142857144,24.54782608695652,4.044782608695653,31.299600000000005,0.0
145,86.16000000000001,B_3,304,9-25,9,6,13.31,7.833636363636363,21.438823529411764,10.06235294117647,31.55344827586207,0.0
146,107.61666666666667,B_3,305,9-26,9,0,9.321176470588235,6.0717647058823525,29.57192307692308,3.1815384615384614,32.27727272727273,0.0
147,110.89999999999999,B_3,306,9-27,9,1,10.247333333333332,6.238666666666667,25.97772727272727,3.2842857142857147,32.837599999999995,0.0
148,119.56333333333335,B_3,307,9-28,9,2,14.941818181818183,7.708181818181817,23.48611111111111,12.005263157894735,34.61863636363636,1.3
149,109.27999999999999,B_3,308,9-29,9,3,26.553999999999995,15.838999999999999,21.687142857142856,12.254285714285714,33.04600000000001,1.4
150,88.58999999999999,B_3,309,9-30,9,4,20.473529411764705,6.454375,28.329444444444444,23.68666666666667,30.381612903225804,0.0
151,103.99666666666667,B_3,318,10-8,9,5,12.986923076923077,7.328461538461538,25.973333333333333,6.596666666666667,45.767037037037035,0.0
152,97.75333333333333,B_3,319,10-9,9,6,10.122727272727275,8.17181818181818,26.15684210526316,3.3547368421052632,50.81208333333333,0.0
153,108.75,B_3,320,10-10,9,0,11.006666666666666,7.645555555555556,14.798333333333334,8.608333333333334,35.91391304347827,0.0
154,111.33333333333333,B_3,321,10-11,9,1,14.218461538461542,7.5807692307692305,29.0205,8.777000000000001,34.61151515151516,0.0
155,147.65666666666664,B_3,322,10-12,9,2,11.054545454545453,7.773636363636363,30.74473684210526,5.176315789473684,36.599629629629625,0.0
156,112.15666666666668,B_3,323,10-13,9,3,10.926250000000001,6.099999999999999,21.495161290322578,4.176129032258065,33.46111111111111,0.0
157,83.64999999999999,B_3,324,10-14,9,4,12.486666666666665,6.815238095238095,23.2344,5.9736,30.745333333333328,0.0
158,98.92999999999999,B_3,325,10-15,9,5,9.922692307692307,6.370384615384615,22.42078947368421,4.825263157894737,36.30891891891892,0.0
159,97.96,B_3,326,10-16,9,6,13.106000000000002,6.161,25.741764705882353,3.2817647058823534,30.79862068965517,0.0
160,120.04,B_3,327,10-17,9,0,12.62357142857143,7.147857142857142,26.85388888888889,4.57,37.41833333333333,0.0
161,117.44333333333334,B_3,236,7-19,17,1,12.44909090909091,8.370454545454546,38.874736842105264,6.201315789473684,42.64116279069767,0.0
162,126.84666666666668,B_3,237,7-20,17,2,24.465454545454545,9.165454545454546,31.568181818181817,7.164090909090908,33.35285714285714,0.0
163,118.235,B_3,238,7-21,17,3,8.500769230769233,6.263076923076923,41.40944444444445,5.6033333333333335,42.844,0.0
164,147.89666666666668,B_3,239,7-22,17,4,10.585,6.739999999999998,41.19869565217391,6.3756521739130445,42.73097560975609,0.0
165,121.08666666666666,B_3,240,7-23,17,5,11.679374999999999,9.02125,51.73464285714286,7.9835714285714285,38.31794871794871,0.0
166,187.0666666666667,B_3,241,7-24,17,6,15.54190476190476,14.619047619047619,34.82566666666667,8.725666666666667,40.86931818181818,0.0
167,121.48333333333333,B_3,242,7-25,17,0,13.19909090909091,9.417272727272726,48.98863636363637,3.745,43.26,0.0
168,119.61666666666667,B_3,243,7-26,17,1,14.266315789473683,7.8178947368421055,30.834814814814816,10.76962962962963,39.679534883720926,0.0
169,122.63666666666666,B_3,244,7-27,17,2,11.195384615384615,6.92,35.39407407407408,4.557407407407408,35.97653846153846,0.0
170,157.73,B_3,245,7-28,17,3,9.987777777777778,6.548888888888889,34.038387096774194,7.560645161290322,58.0074193548387,0.0
171,147.08333333333334,B_3,246,7-29,17,4,13.425624999999998,9.16375,58.94391304347826,5.243043478260869,74.95068965517243,0.0
172,151.41,B_3,247,7-30,17,5,8.605000000000002,6.227999999999999,44.416875,2.7137499999999997,57.296551724137935,0.0
173,157.29,B_3,248,7-31,17,6,29.13,10.403333333333334,31.31,10.239285714285712,68.39541666666666,0.0
174,142.16666666666666,B_3,249,8-1,17,0,10.43076923076923,6.477692307692307,19.490000000000002,8.881666666666668,51.52928571428571,0.0
175,105.48,B_3,250,8-2,17,1,7.97,7.212857142857143,45.8665,7.1705,43.53242424242424,4.8
176,155.35,B_3,251,8-3,17,2,13.442307692307693,9.03076923076923,43.941500000000005,7.7645,76.07884615384616,0.0
177,146.13333333333333,B_3,252,8-4,17,3,10.442,6.503500000000001,43.74133333333334,4.931666666666667,45.82228571428571,0.0
178,138.07,B_3,253,8-5,17,4,12.033636363636363,7.949090909090909,43.6809090909091,8.05,64.78136363636364,0.0
179,187.41,B_3,254,8-6,17,5,16.83,8.918125,51.14125000000001,4.934166666666666,43.750689655172415,0.0
180,161.96333333333334,B_3,255,8-7,17,6,10.089999999999996,6.264999999999998,27.56166666666667,3.710000000000001,27.38,0.0
181,143.18333333333334,B_3,257,8-9,17,1,16.824642857142855,7.590714285714284,37.199374999999996,13.5146875,53.84021276595745,0.0
182,122.12666666666667,B_3,258,8-10,17,2,15.283888888888889,7.5344444444444445,52.955200000000005,3.452,69.08437500000001,0.0
183,116.67999999999999,B_3,259,8-11,17,3,11.332857142857142,7.866428571428571,41.79363636363636,12.075,54.22941176470589,0.0
184,145.93333333333334,B_3,260,8-12,17,4,8.682500000000001,5.928333333333332,39.78470588235294,9.842941176470589,55.12199999999999,0.0
185,120.35,B_3,261,8-13,17,5,12.569999999999999,8.615,25.352222222222224,10.104444444444445,50.301249999999996,0.0
186,168.0,B_3,262,8-14,17,6,16.269999999999996,12.1,34.93,8.375,46.64,0.0
187,133.03333333333333,B_3,263,8-15,17,0,8.538333333333334,6.13,27.941818181818178,3.402727272727273,45.70866666666667,0.0
188,159.83999999999997,B_3,264,8-16,17,1,10.633333333333333,7.324444444444445,36.878571428571426,9.849285714285713,28.6956,0.0
189,81.64333333333333,B_3,265,8-17,17,2,8.6875,6.568749999999999,43.908125,3.69875,37.27777777777778,0.0
190,93.55333333333334,B_3,266,8-18,17,3,8.48,5.643333333333333,29.43266666666667,10.574666666666667,31.18923076923077,0.0
191,137.29666666666665,B_3,267,8-19,17,4,13.950833333333334,7.1016666666666675,35.43625,10.799375000000001,38.36916666666667,0.0
192,84.515,B_3,268,8-20,17,5,8.701428571428572,6.477142857142856,20.592,12.867999999999999,41.07588235294117,0.0
193,69.24333333333334,B_3,269,8-21,17,6,12.413636363636366,6.961818181818182,30.53944444444444,7.013333333333334,36.40826086956521,0.0
194,87.37333333333333,B_3,270,8-22,17,0,11.655,6.54,40.43874999999999,3.8562499999999993,35.19466666666666,0.0
195,130.59,B_3,271,8-23,17,1,10.546,6.4879999999999995,37.44692307692308,8.27,33.16772727272728,0.0
196,116.45333333333333,B_3,272,8-24,17,2,20.305000000000003,7.881666666666667,27.341,3.6650000000000005,29.532777777777774,0.0
197,78.8,B_3,273,8-25,17,3,10.514,7.343999999999999,55.1476923076923,7.096153846153846,35.38476190476191,0.0
198,96.86666666666667,B_3,274,8-26,17,4,11.241428571428573,7.364999999999999,31.355625000000007,13.058125000000002,30.264583333333334,0.0
199,88.25333333333333,B_3,275,8-27,17,5,10.638499999999999,6.434500000000001,31.79782608695652,8.929130434782609,31.05733333333333,0.0
200,58.115,B_3,276,8-28,17,6,9.389999999999997,5.4959999999999996,24.430000000000003,13.93666666666667,37.8125,0.0
201,93.655,B_3,277,8-29,17,0,8.138571428571428,5.4314285714285715,20.38714285714286,6.069999999999999,38.475,0.0
202,116.8,B_3,278,8-30,17,1,8.089999999999996,5.685999999999999,18.103333333333335,8.0,30.134375,0.0
203,75.98,B_3,279,8-31,17,2,6.615000000000002,5.614999999999999,11.715,2.225,80.4525,0.0
204,110.72,B_3,280,9-1,17,3,8.196,5.111999999999999,13.646,4.878,29.5885,0.0
205,88.86666666666666,B_3,281,9-2,17,4,8.906666666666668,4.551666666666667,27.81727272727273,5.319090909090909,31.30916666666667,0.0
206,83.88,B_3,282,9-3,17,5,8.31,5.505,22.133333333333333,2.8899999999999992,29.08636363636364,0.0
207,49.29,B_3,283,9-4,17,6,2.29,3.51,20.634999999999998,2.3299999999999996,34.52166666666667,0.0
208,106.275,B_3,284,9-5,17,0,8.116,5.264,21.403,2.8640000000000003,26.654545454545453,0.0
209,120.5,B_3,285,9-6,17,1,12.469999999999999,5.602,25.21,4.17,44.38222222222222,0.0
210,73.77,B_3,286,9-7,17,2,14.756666666666668,9.582222222222223,21.650769230769235,3.218461538461539,37.87724137931034,0.0
211,86.12,B_3,287,9-8,17,3,12.339999999999998,7.484000000000001,29.547391304347833,6.678695652173913,40.78821428571429,0.0
212,101.81333333333333,B_3,288,9-9,17,4,14.263783783783781,7.086486486486486,29.189111111111107,5.986444444444445,37.08025641025641,0.0
213,119.33666666666666,B_3,289,9-10,17,5,16.753333333333334,12.694533333333334,40.15829787234043,5.173829787234042,48.247142857142855,0.0
214,127.01666666666665,B_3,290,9-11,17,6,17.165714285714287,13.781951219512198,41.420500000000004,9.501833333333334,53.20523076923077,0.0
215,136.30666666666667,B_3,291,9-12,17,0,14.371666666666668,8.616111111111111,24.613611111111112,6.386944444444445,36.17064516129032,0.0
216,124.25,B_3,292,9-13,17,1,12.939473684210528,8.953157894736842,38.322500000000005,7.195357142857144,43.408125,2.5
217,111.82333333333332,B_3,293,9-14,17,2,15.729750000000001,9.720256410256413,33.55655737704918,4.2247540983606555,44.380461538461546,2.2
218,97.74666666666667,B_3,297,9-18,17,6,11.531875,7.845624999999999,29.812857142857148,6.134285714285714,30.242619047619048,0.0
219,102.88333333333333,B_3,298,9-19,17,0,11.751764705882353,6.158823529411765,22.3188,3.1344,34.691071428571426,0.0
