,label,route,calculated_day,date,hr,weekday,115,102,109,104,112,111,103,116,101,121,106,113,precipitation
30,143.325,C_1,269,8-21,8,6,10.67,12.99,9.92,21.54,14.63,28.266666666666666,6.014444444444445,25.48,11.549999999999999,15.850000000000001,2.1166666666666667,27.163333333333338,0.0
34,162.98,C_1,274,8-26,8,4,14.719999999999999,11.245000000000001,11.585,32.2,22.59,35.13071428571429,5.125,16.7575,9.505,14.425,1.875,21.1925,0.0
35,129.9,C_1,275,8-27,8,5,7.6066666666666665,6.766666666666667,7.316666666666666,54.98666666666667,68.14999999999999,25.111666666666665,6.5008333333333335,15.2,7.77,14.435,1.835,31.92,0.0
36,178.46,C_1,276,8-28,8,6,9.62,8.21,7.57,17.68,14.79,18.394,2.9099999999999997,18.28,9.594999999999999,13.59,1.83,20.75,0.0
37,195.91,C_1,277,8-29,8,0,11.68,10.366666666666667,9.583333333333334,31.636666666666667,39.163333333333334,35.19142857142857,9.835714285714285,12.45,7.15,14.73,1.795,14.504999999999999,0.0
39,157.41,C_1,279,8-31,8,2,7.78,9.43,9.74,22.37,19.83,38.96666666666666,7.576666666666668,22.493333333333336,7.726666666666667,19.27,1.9433333333333334,22.14,0.0
40,168.76,C_1,280,9-1,8,3,11.732727272727272,9.947272727272727,8.662727272727274,24.031818181818178,30.842727272727277,15.351666666666667,3.98,13.370666666666665,7.255333333333334,41.80533333333333,1.663333333333333,18.292666666666662,0.0
41,190.68666666666664,C_1,281,9-2,8,4,11.433571428571428,8.551428571428572,7.845,18.957142857142856,29.069999999999993,14.87,8.2105,13.1175,6.449375,39.648125,1.546875,20.400624999999998,0.0
42,171.45499999999998,C_1,282,9-3,8,5,8.845,8.30125,7.9399999999999995,18.4325,28.018749999999997,19.267999999999997,5.457,15.391428571428573,13.487142857142857,21.851428571428574,1.4757142857142858,18.824285714285715,0.0
43,157.3033333333333,C_1,283,9-4,8,6,10.59,8.85,9.44,25.865000000000002,18.805,14.324285714285713,9.89,15.875,10.151666666666667,32.555,1.0866666666666664,9.525,0.0
44,120.82666666666667,C_1,284,9-5,8,0,9.516666666666667,8.391666666666667,7.653333333333333,18.573333333333334,30.5,14.054285714285713,9.040714285714285,13.855555555555556,10.78888888888889,20.566666666666663,1.5922222222222222,24.951111111111107,0.0
45,136.07,C_1,285,9-6,8,1,7.41,9.07,8.0,18.42,14.74,15.891666666666667,6.855,17.740000000000002,16.995,19.3225,1.3625,32.8,0.0
46,124.61500000000001,C_1,286,9-7,8,2,12.033333333333333,9.14777777777778,8.872222222222224,20.26111111111111,24.689999999999998,18.588,7.3805,16.9125,10.5175,19.913333333333338,3.3558333333333343,21.985833333333332,0.0
47,148.63,C_1,287,9-8,8,3,9.016666666666667,8.783333333333333,6.82,18.866666666666664,30.01,21.66857142857143,8.665714285714285,16.628333333333334,7.579166666666666,29.90833333333333,1.3533333333333333,16.45,0.0
48,133.445,C_1,288,9-9,8,4,19.523333333333333,18.43,10.626666666666667,26.526666666666667,29.570000000000004,40.854375000000005,3.7925,17.54875,9.00125,18.52875,1.72875,18.658749999999998,0.0
49,159.89000000000001,C_1,289,9-10,8,5,12.174000000000001,10.84,10.347999999999999,27.412,21.144,33.81318181818181,7.006363636363637,16.058333333333334,8.514999999999999,16.664999999999996,7.463333333333334,18.97,0.0
50,183.98000000000002,C_1,290,9-11,8,6,9.518888888888888,10.076666666666666,10.017777777777777,29.57,34.57444444444444,24.58068965517241,3.204482758620689,15.118125,8.57875,22.2575,4.69625,21.701875,0.0
51,160.11666666666667,C_1,291,9-12,8,0,10.695714285714285,9.715714285714286,9.428571428571429,21.704285714285714,16.807142857142857,31.742631578947368,6.449473684210526,21.359999999999996,13.87142857142857,28.711428571428574,1.877142857142857,26.771428571428572,0.0
52,166.89333333333335,C_1,292,9-13,8,1,8.885555555555555,9.59888888888889,9.866666666666667,25.38666666666667,40.75666666666667,31.88090909090909,7.693181818181817,18.9175,8.593333333333335,23.98166666666667,4.059166666666667,44.905,0.0
53,180.925,C_1,293,9-14,8,2,8.416,9.749999999999998,14.004000000000001,72.33399999999999,74.176,26.557647058823527,5.788823529411765,19.61,8.286249999999999,19.02875,2.37,32.7475,0.8
54,204.51,C_1,297,9-18,8,6,8.76,9.7175,13.44,26.495,24.3975,32.363076923076925,7.5638461538461526,15.437999999999999,8.036,13.068000000000001,1.8679999999999999,22.322,0.0
55,155.4766666666667,C_1,298,9-19,8,0,11.67181818181818,11.623636363636363,10.899090909090908,26.968181818181815,34.51727272727273,24.11916666666667,3.0108333333333337,14.977058823529413,7.930588235294117,17.999411764705883,2.8758823529411766,22.291764705882354,0.0
56,154.17333333333332,C_1,299,9-20,8,1,16.15,11.7575,9.477500000000001,25.655,17.4975,30.128666666666668,8.752,31.619999999999997,6.4079999999999995,10.722,1.4359999999999997,17.884,0.0
57,176.82,C_1,300,9-21,8,2,9.196153846153846,9.466923076923077,9.600769230769233,23.166923076923077,23.823076923076933,23.218333333333334,7.7525,16.70384615384615,8.202307692307691,26.141538461538463,2.1515384615384616,17.06923076923077,0.0
58,156.61666666666667,C_1,301,9-22,8,3,10.701428571428574,11.385714285714286,11.37857142857143,29.76142857142857,28.95,24.7575,3.81,20.742727272727272,8.850000000000001,17.776363636363634,1.4763636363636363,23.543636363636367,0.0
59,149.60333333333332,C_1,302,9-23,8,4,8.2375,8.358749999999999,8.321250000000001,21.34125,28.805714285714288,30.780370370370374,8.771851851851853,17.87642857142857,7.453571428571428,26.19142857142857,1.5135714285714286,17.904285714285713,0.0
60,191.85333333333332,C_1,303,9-24,8,5,9.964000000000002,9.312000000000001,8.556000000000001,20.172000000000004,36.257999999999996,23.950800000000005,4.081200000000001,15.06833333333333,7.349999999999999,30.074166666666667,1.7133333333333336,28.109166666666667,0.0
61,165.39333333333335,C_1,304,9-25,8,6,7.748333333333332,8.635,9.773333333333332,21.069999999999997,14.823333333333336,20.6835,8.951,16.914444444444445,8.36,20.11333333333333,4.6066666666666665,20.45888888888889,0.0
62,149.235,C_1,305,9-26,8,0,7.39375,8.27875,8.42,22.240000000000002,19.41,33.1672,3.0928000000000004,12.908333333333333,8.41,11.627999999999998,1.594,23.484999999999996,0.0
63,172.42000000000002,C_1,306,9-27,8,1,36.57625,10.68125,10.473749999999999,25.558750000000003,19.254285714285714,25.283703703703704,3.4292307692307693,17.55181818181818,13.270833333333334,17.0975,1.2533333333333334,16.398333333333333,0.0
64,190.35999999999999,C_1,307,9-28,8,2,12.36875,10.7775,10.34,28.711428571428574,31.73714285714286,22.143636363636364,11.295217391304348,14.774545454545454,8.854545454545455,16.663636363636364,1.8690909090909094,31.724545454545453,5.5
65,160.99,C_1,308,9-29,8,3,8.865,11.0975,10.125,34.5825,38.84,20.220625,11.118125000000001,16.535,7.8275,22.925,1.3450000000000002,31.919999999999998,0.1
66,151.66666666666666,C_1,309,9-30,8,4,9.52,11.655000000000001,12.01,24.525,15.600000000000001,24.492105263157896,25.78157894736842,15.7925,7.978571428571428,20.311428571428575,1.5600000000000003,17.575000000000003,0.0
67,159.10333333333335,C_1,311,10-1,8,5,9.4734375,10.199375,10.644375,27.5328125,36.265333333333324,22.819880952380952,3.893928571428572,20.648620689655175,10.715172413793102,16.705517241379315,2.0225862068965514,27.564137931034484,0.0
68,164.6833333333333,C_1,312,10-2,8,6,8.550833333333333,8.983333333333333,8.804166666666665,20.82125,23.03434782608696,21.914489795918367,4.590204081632653,15.157407407407407,8.502592592592592,15.370370370370372,3.5900000000000003,17.432222222222222,0.0
69,173.64333333333335,C_1,313,10-3,8,0,8.42818181818182,8.935454545454546,8.02909090909091,19.246363636363636,19.07454545454545,18.18285714285714,3.5905714285714283,16.02722222222222,7.431111111111111,12.348888888888887,3.087777777777778,16.70888888888889,0.0
70,175.01999999999998,C_1,314,10-4,8,1,9.753333333333336,10.206666666666667,9.607777777777777,22.796666666666667,16.301428571428573,23.41909090909091,6.944090909090908,19.2675,9.128461538461538,15.677692307692308,1.6446153846153848,20.291538461538458,0.0
71,178.38333333333335,C_1,315,10-5,8,2,7.762142857142857,8.269285714285715,8.589285714285714,22.375714285714285,25.560000000000002,27.169069767441854,7.270232558139534,14.0348,7.715833333333333,15.0625,2.838333333333333,19.862000000000002,0.0
72,155.23666666666668,C_1,316,10-6,8,3,8.711666666666668,9.435833333333333,8.975833333333334,20.151666666666667,27.03833333333333,20.67892857142857,3.4657142857142853,15.62875,9.939375,17.023125,3.211875,19.0275,0.8
73,158.23333333333332,C_1,317,10-7,8,4,8.858333333333334,8.623333333333333,8.81,20.32,29.866666666666664,22.416800000000002,2.0632,15.9725,9.15625,15.349375000000002,4.405625,19.646875,0.0
74,184.4,C_1,318,10-8,8,5,8.135,8.683333333333332,11.075000000000001,43.068333333333335,23.862000000000002,23.070666666666668,3.3739999999999997,13.1275,6.316,14.256,1.7100000000000002,24.448,0.0
75,175.275,C_1,319,10-9,8,6,11.127500000000001,14.061250000000001,11.53,29.34125,29.78875,25.516000000000002,3.2864999999999993,21.19909090909091,7.897272727272727,13.814545454545454,3.563636363636364,22.283636363636365,0.0
76,185.2033333333333,C_1,320,10-10,8,0,9.768571428571429,9.639999999999999,9.747142857142858,23.342857142857145,24.351428571428578,15.689230769230768,8.186538461538461,15.474374999999998,7.78625,20.895000000000003,2.006875,28.247499999999995,0.0
77,149.46,C_1,321,10-11,8,1,8.898571428571428,8.557142857142855,8.588571428571429,23.574285714285715,29.687142857142863,29.020500000000006,8.777,17.665454545454548,7.747272727272727,19.46909090909091,1.789090909090909,21.976363636363637,0.0
78,155.65333333333334,C_1,322,10-12,8,2,7.91,8.53111111111111,8.232222222222223,20.406666666666666,21.235,28.355000000000004,4.015555555555555,18.567777777777778,7.840999999999999,16.3,3.2369999999999997,21.779,0.0
79,166.3066666666667,C_1,323,10-13,8,3,9.306153846153846,9.903076923076922,13.203076923076923,38.988461538461536,25.330000000000002,22.273000000000003,4.319333333333333,16.034375,9.859375,19.194375,1.6724999999999999,33.08125,0.0
80,152.55333333333334,C_1,324,10-14,8,4,9.517499999999998,9.2575,9.695,27.3775,37.834999999999994,23.462000000000003,5.966400000000001,16.48153846153846,8.758461538461539,19.03846153846154,3.4461538461538463,22.813076923076924,0.0
81,195.9533333333333,C_1,325,10-15,8,5,9.784285714285717,9.815,9.902142857142858,23.678571428571423,21.71142857142857,19.92153846153846,4.859999999999999,16.23826086956522,8.013478260869565,24.649565217391302,2.053478260869565,19.606086956521743,0.1
82,175.28666666666666,C_1,326,10-16,8,6,10.11625,10.173749999999998,9.263749999999998,23.8925,36.65375,25.339,3.4470000000000005,16.049285714285716,7.5007142857142854,25.675714285714285,5.7299999999999995,19.52642857142857,0.0
83,151.53,C_1,327,10-17,8,0,10.0575,9.68,9.309999999999999,22.627499999999998,42.309999999999995,28.652500000000003,4.911875,14.27714285714286,10.35142857142857,17.838571428571427,4.825714285714286,22.88714285714286,0.0
84,168.51333333333332,C_1,236,7-19,9,1,8.965,12.305,13.025000000000002,29.7675,30.0825,53.212500000000006,2.4966666666666666,16.625,7.76,10.899999999999999,1.385,20.924999999999997,0.0
85,215.98666666666668,C_1,237,7-20,9,2,15.994285714285715,11.14857142857143,11.054285714285713,27.725714285714282,20.262857142857143,36.995714285714286,11.203809523809522,21.238571428571426,18.964285714285715,15.537142857142856,1.8842857142857141,22.017142857142858,0.0
86,176.05666666666664,C_1,238,7-21,9,3,9.853333333333333,11.21,11.466666666666667,25.16,15.066666666666665,29.902500000000003,13.119375000000002,15.4025,7.904999999999999,11.56875,1.7662499999999999,42.0175,0.0
87,137.11666666666667,C_1,239,7-22,9,4,9.0425,11.0775,10.51375,22.407500000000002,21.79625,38.22176470588235,11.377647058823529,24.889999999999997,11.459999999999999,8.84142857142857,0.9857142857142857,15.388571428571426,0.0
88,208.15,C_1,240,7-23,9,5,18.19666666666667,12.409999999999998,12.431666666666667,27.19666666666667,19.463333333333335,26.613157894736844,4.970526315789473,15.538333333333334,7.368333333333333,10.88,1.4816666666666667,24.261666666666667,0.0
89,190.19666666666663,C_1,241,7-24,9,6,15.280000000000001,13.2,13.496,26.024,20.285999999999998,34.165263157894735,9.09842105263158,17.512,8.218,11.524,1.5079999999999998,15.25,0.0
90,138.66333333333333,C_1,242,7-25,9,0,9.9775,11.50375,12.0,25.35625,28.228749999999998,52.546800000000005,10.281600000000001,16.952999999999996,8.190999999999999,14.808000000000002,1.337,18.226,0.0
91,196.91,C_1,243,7-26,9,1,7.906666666666666,8.156666666666668,8.1,21.389999999999997,14.836666666666666,38.282000000000004,3.1153333333333335,15.046666666666667,7.426666666666667,24.060000000000002,1.67,36.24333333333333,0.0
92,141.34333333333333,C_1,244,7-27,9,2,9.035,11.2875,11.9775,25.75,18.495,24.584615384615386,10.490000000000002,23.072000000000003,10.834,15.219999999999999,1.934,35.51800000000001,0.0
93,182.095,C_1,245,7-28,9,3,7.557499999999999,8.782499999999999,9.04,22.4275,21.98,25.929090909090913,3.2072727272727275,20.61,10.0,20.427500000000002,1.9575,20.434999999999995,0.0
94,216.85,C_1,246,7-29,9,4,11.15,12.254999999999999,13.370000000000001,32.54,25.97,25.545384615384616,19.913846153846155,28.05,13.09,34.17,1.37,13.04,0.0
95,161.9,C_1,247,7-30,9,5,8.290000000000001,9.265,10.6525,25.900000000000002,19.8125,20.700555555555557,7.617222222222223,19.467142857142857,19.351428571428574,26.242857142857144,1.5014285714285711,35.567142857142855,0.0
96,183.57666666666668,C_1,248,7-31,9,6,8.095,10.17,10.408333333333333,30.33,22.006666666666664,26.312142857142852,2.3571428571428577,19.08111111111111,8.626666666666665,16.314444444444444,1.63,24.76111111111111,0.0
97,130.41666666666666,C_1,249,8-1,9,0,15.2175,17.745,12.7325,28.042499999999997,19.685,45.708421052631586,3.770526315789473,15.916,14.235999999999999,14.604,1.3679999999999999,12.434000000000001,0.0
98,202.92000000000002,C_1,250,8-2,9,1,10.947142857142854,12.542857142857141,11.944285714285714,23.59285714285715,26.08571428571429,30.611874999999998,3.8474999999999997,13.117142857142856,6.178571428571429,14.772857142857143,1.3814285714285717,23.090000000000003,0.0
99,162.54666666666665,C_1,251,8-3,9,2,9.974285714285713,12.77,11.891428571428571,34.971428571428575,18.268571428571427,24.638571428571428,11.312857142857144,13.931666666666667,6.086666666666667,9.475,1.1649999999999998,17.154999999999998,0.0
100,160.92,C_1,252,8-4,9,3,11.04125,12.73125,13.370000000000001,31.637500000000003,34.863749999999996,35.92,7.920555555555556,15.758,37.135999999999996,13.918000000000001,1.1,22.698,0.7
101,209.53333333333333,C_1,253,8-5,9,4,10.95142857142857,12.765714285714285,20.827142857142857,24.321428571428573,17.112857142857145,19.50307692307692,3.4784615384615383,14.854444444444445,6.512222222222223,18.692222222222224,1.4833333333333334,21.564444444444444,0.0
102,154.18,C_1,254,8-6,9,5,10.596666666666666,12.11111111111111,12.16777777777778,26.447777777777777,24.32333333333333,30.799374999999998,2.600625,21.84222222222222,13.651111111111113,22.033333333333335,2.908888888888889,22.878888888888888,0.0
103,177.61,C_1,255,8-7,9,6,8.282499999999999,9.13625,9.4175,22.91375,18.677500000000002,23.619999999999997,2.6876470588235297,18.759999999999998,9.522857142857143,15.687142857142858,17.83857142857143,65.74714285714286,0.0
104,247.46333333333334,C_1,256,8-8,9,0,11.351111111111111,13.221111111111112,12.762222222222224,31.68333333333333,25.73777777777778,49.97416666666667,11.155416666666667,19.0875,9.9625,13.61,1.6475,17.552500000000002,0.0
105,203.35999999999999,C_1,257,8-9,9,1,11.932500000000001,9.047500000000001,9.4525,22.240000000000002,32.2425,48.600000000000016,8.803333333333333,20.27,8.733333333333334,12.63,1.7366666666666666,57.60666666666666,2.7
106,124.165,C_1,258,8-10,9,2,13.143333333333333,16.09,16.583333333333332,38.24666666666667,15.13,45.065,7.32,15.283333333333331,6.646666666666666,9.173333333333334,1.1666666666666667,11.193333333333333,0.0
107,185.46666666666667,C_1,259,8-11,9,3,9.88,9.42,10.65,23.72,15.92,39.798181818181824,5.132727272727272,21.765,11.045,79.31,1.465,37.725,0.0
108,158.755,C_1,260,8-12,9,4,10.58,11.463333333333333,11.31,26.043333333333333,22.429999999999996,19.151999999999997,6.784999999999999,25.2125,11.7275,19.872500000000002,3.0050000000000003,28.715000000000003,0.0
109,205.72,C_1,261,8-13,9,5,10.933333333333335,10.049999999999999,9.466666666666667,21.78333333333333,50.29,24.5015,9.371,13.636666666666665,5.989999999999999,10.403333333333334,1.0733333333333333,12.276666666666666,0.0
110,124.65333333333332,C_1,263,8-15,9,0,10.635,6.585000000000001,8.285,19.035,18.990000000000002,39.41272727272727,8.553636363636365,19.212500000000002,7.842500000000001,21.245,16.1075,23.762500000000003,0.0
111,208.46,C_1,265,8-17,9,2,8.745000000000001,10.18,10.04,22.33,35.245000000000005,42.083076923076916,10.626923076923077,18.463333333333335,8.683333333333334,11.696666666666667,1.3766666666666667,33.72,0.0
113,172.04,C_1,267,8-19,9,4,9.035,9.45,9.355,24.924999999999997,37.21,40.629374999999996,3.0143750000000002,22.314999999999998,15.945,34.33,1.545,14.18,0.0
114,144.73000000000002,C_1,268,8-20,9,5,9.62,8.48,7.29,18.33,15.04,24.142222222222223,4.974444444444444,15.864999999999998,8.02,11.96,1.52,82.315,0.0
115,140.4,C_1,269,8-21,9,6,10.67,12.99,9.92,21.54,14.63,28.266666666666666,6.014444444444445,25.48,11.549999999999999,15.850000000000001,2.1166666666666667,27.163333333333338,27.2
118,136.16,C_1,272,8-24,9,2,10.555,9.565000000000001,10.09,29.02,35.215,52.14583333333334,4.3758333333333335,14.170000000000002,6.8,30.31,1.6266666666666667,14.15,0.0
120,121.03,C_1,274,8-26,9,4,14.719999999999999,11.245000000000001,11.585,32.2,22.59,35.13071428571429,5.125,16.7575,9.505,14.425,1.875,21.1925,0.0
121,253.06,C_1,275,8-27,9,5,7.6066666666666665,6.766666666666667,7.316666666666666,54.98666666666667,68.14999999999999,25.111666666666665,6.5008333333333335,15.2,7.77,14.435,1.835,31.92,0.0
123,186.02,C_1,279,8-31,9,2,7.78,9.43,9.74,22.37,19.83,38.96666666666666,7.576666666666668,22.493333333333336,7.726666666666667,19.27,1.9433333333333334,22.14,0.0
124,177.83,C_1,280,9-1,9,3,11.732727272727272,9.947272727272727,8.662727272727274,24.031818181818178,30.842727272727277,15.351666666666667,3.98,13.370666666666665,7.255333333333334,41.80533333333333,1.663333333333333,18.292666666666662,0.0
125,187.82000000000002,C_1,281,9-2,9,4,11.433571428571428,8.551428571428572,7.845,18.957142857142856,29.069999999999993,14.87,8.2105,13.1175,6.449375,39.648125,1.546875,20.400624999999998,0.0
126,167.89666666666668,C_1,282,9-3,9,5,8.845,8.30125,7.9399999999999995,18.4325,28.018749999999997,19.267999999999997,5.457,15.391428571428573,13.487142857142857,21.851428571428574,1.4757142857142858,18.824285714285715,0.0
127,127.45,C_1,283,9-4,9,6,10.59,8.85,9.44,25.865000000000002,18.805,14.324285714285713,9.89,15.875,10.151666666666667,32.555,1.0866666666666664,9.525,0.0
128,138.45,C_1,284,9-5,9,0,9.516666666666667,8.391666666666667,7.653333333333333,18.573333333333334,30.5,14.054285714285713,9.040714285714285,13.855555555555556,10.78888888888889,20.566666666666663,1.5922222222222222,24.951111111111107,0.0
129,152.91,C_1,285,9-6,9,1,7.41,9.07,8.0,18.42,14.74,15.891666666666667,6.855,17.740000000000002,16.995,19.3225,1.3625,32.8,0.0
130,177.44999999999996,C_1,286,9-7,9,2,12.033333333333333,9.14777777777778,8.872222222222224,20.26111111111111,24.689999999999998,18.588,7.3805,16.9125,10.5175,19.913333333333338,3.3558333333333343,21.985833333333332,0.0
131,146.67,C_1,287,9-8,9,3,9.016666666666667,8.783333333333333,6.82,18.866666666666664,30.01,21.66857142857143,8.665714285714285,16.628333333333334,7.579166666666666,29.90833333333333,1.3533333333333333,16.45,0.0
132,181.79999999999998,C_1,288,9-9,9,4,19.523333333333333,18.43,10.626666666666667,26.526666666666667,29.570000000000004,40.854375000000005,3.7925,17.54875,9.00125,18.52875,1.72875,18.658749999999998,0.0
133,343.33500000000004,C_1,289,9-10,9,5,12.174000000000001,10.84,10.347999999999999,27.412,21.144,33.81318181818181,7.006363636363637,16.058333333333334,8.514999999999999,16.664999999999996,7.463333333333334,18.97,0.0
134,192.96666666666667,C_1,290,9-11,9,6,9.518888888888888,10.076666666666666,10.017777777777777,29.57,34.57444444444444,24.58068965517241,3.204482758620689,15.118125,8.57875,22.2575,4.69625,21.701875,0.3
135,146.93333333333337,C_1,291,9-12,9,0,10.695714285714285,9.715714285714286,9.428571428571429,21.704285714285714,16.807142857142857,31.742631578947368,6.449473684210526,21.359999999999996,13.87142857142857,28.711428571428574,1.877142857142857,26.771428571428572,0.0
136,144.62666666666667,C_1,292,9-13,9,1,8.885555555555555,9.59888888888889,9.866666666666667,25.38666666666667,40.75666666666667,31.88090909090909,7.693181818181817,18.9175,8.593333333333335,23.98166666666667,4.059166666666667,44.905,0.4
137,171.23333333333335,C_1,293,9-14,9,2,8.416,9.749999999999998,14.004000000000001,72.33399999999999,74.176,26.557647058823527,5.788823529411765,19.61,8.286249999999999,19.02875,2.37,32.7475,0.5
138,156.1,C_1,297,9-18,9,6,8.76,9.7175,13.44,26.495,24.3975,32.363076923076925,7.5638461538461526,15.437999999999999,8.036,13.068000000000001,1.8679999999999999,22.322,0.0
