,label,route,calculated_day,date,hr,weekday,105,100,111,103,116,101,121,106,113,precipitation
61,94.46,B_1,320,10-10,8,0,11.045555555555556,7.71,15.043749999999998,8.621666666666668,15.730666666666668,7.9926666666666675,22.268666666666665,1.6846666666666663,23.682,0.0
62,105.48333333333332,B_1,321,10-11,8,1,13.447857142857142,8.375,26.9675,11.304999999999998,16.7,7.315,13.543,1.7990000000000002,23.068,0.0
63,136.35666666666665,B_1,322,10-12,8,2,10.635,7.56,29.77,5.033,18.442500000000006,7.4288888888888875,15.516666666666667,3.556666666666666,15.084444444444443,0.0
64,118.39666666666665,B_1,323,10-13,8,3,11.092666666666668,6.213333333333334,21.905172413793107,4.275862068965517,15.555,9.36875,20.300625,3.01,30.565625,0.0
65,115.15333333333332,B_1,324,10-14,8,4,12.3115,6.740000000000002,22.207391304347826,5.9021739130434785,16.27583333333333,8.416666666666666,18.859166666666674,2.678333333333334,21.1925,0.0
66,139.56333333333336,B_1,325,10-15,8,5,9.1192,6.3836,22.66861111111111,4.8758333333333335,16.71842105263158,8.276315789473685,25.61157894736842,1.4868421052631582,21.35421052631579,0.1
67,128.78333333333333,B_1,326,10-16,8,6,13.106,6.1610000000000005,24.978125,3.3150000000000004,16.237272727272728,7.702727272727272,21.13363636363636,1.4945454545454546,20.32090909090909,0.0
68,110.66333333333334,B_1,327,10-17,8,0,11.334000000000001,6.507333333333333,28.951052631578946,4.432631578947369,15.252999999999995,8.975,14.864,6.159000000000002,30.627,0.0
69,128.95,B_1,236,7-19,9,1,9.364444444444443,5.681111111111113,59.63307692307693,2.3884615384615384,17.07,7.9700000000000015,11.19,1.4249999999999998,13.26,0.0
70,146.32333333333338,B_1,237,7-20,9,2,12.29846153846154,9.427692307692311,32.34157894736842,14.068947368421053,25.23714285714286,8.25,16.365714285714287,1.695714285714286,20.20428571428571,0.0
71,158.22333333333333,B_1,238,7-21,9,3,7.868181818181817,6.561818181818182,31.747142857142855,12.79,13.14,6.7266666666666675,10.238333333333333,1.6766666666666667,31.285,0.0
72,101.17333333333332,B_1,239,7-22,9,4,10.013636363636364,7.386363636363638,34.99375000000001,11.243125,29.642,13.668,8.972000000000001,0.95,9.96,0.0
73,161.445,B_1,240,7-23,9,5,11.11153846153846,7.013076923076923,26.935714285714283,11.000476190476189,15.316666666666668,7.215,10.663333333333334,1.4533333333333334,22.92,0.0
74,104.635,B_1,241,7-24,9,6,10.942142857142857,8.358571428571429,36.614000000000004,7.0310000000000015,16.614,7.773999999999999,11.027999999999999,1.444,14.732000000000001,0.0
75,171.8766666666667,B_1,242,7-25,9,0,9.7575,6.48,58.62826086956522,3.3126086956521745,16.965,8.16875,15.30375,1.25,15.36625,0.0
76,111.56,B_1,243,7-26,9,1,7.506000000000002,5.407000000000001,33.57230769230769,2.6915384615384617,15.046666666666667,7.426666666666668,24.06,1.67,36.24333333333333,0.0
77,102.28,B_1,244,7-27,9,2,9.286666666666667,6.122222222222222,27.228181818181817,11.442727272727275,18.78,7.989999999999998,11.46,1.49,44.42333333333334,0.0
78,124.2,B_1,245,7-28,9,3,10.024,8.25,25.02,3.44,18.326666666666668,9.06,14.74,2.293333333333333,24.21333333333333,0.0
79,91.43,B_1,246,7-29,9,4,12.88818181818182,7.53909090909091,27.930000000000003,13.423076923076923,28.05,13.09,34.17,1.37,13.04,0.0
80,182.915,B_1,247,7-30,9,5,9.76,5.9409090909090905,21.4275,7.981875,22.142857142857146,19.41714285714286,16.12,1.727142857142857,36.86142857142857,0.0
81,166.325,B_1,248,7-31,9,6,10.35875,7.02375,26.296000000000006,2.627333333333333,17.740909090909096,8.051818181818179,14.743636363636368,1.5109090909090908,21.984545454545454,0.0
82,83.76,B_1,249,8-1,9,0,11.38642857142857,8.356428571428571,46.74823529411766,3.8811764705882346,14.5125,15.2825,9.385,1.1925,12.1175,0.0
83,102.07,B_1,250,8-2,9,1,11.758571428571429,6.432857142857142,27.934615384615388,4.216153846153847,14.252857142857142,6.708571428571428,15.518571428571427,1.477142857142857,27.262857142857147,0.0
84,102.94,B_1,251,8-3,9,2,9.7675,5.6225,21.264166666666664,13.278333333333334,15.502857142857142,6.248571428571429,9.54,1.162857142857143,16.28142857142857,0.0
85,81.5,B_1,252,8-4,9,3,13.008181818181818,6.618181818181817,35.166111111111114,11.991111111111113,14.872,36.722,13.786,1.128,22.814,0.7
86,90.19,B_1,253,8-5,9,4,8.956,6.0699999999999985,16.933333333333334,2.79,14.494444444444444,6.295555555555557,18.518888888888885,1.57,23.792222222222218,0.0
87,152.13,B_1,254,8-6,9,5,11.905,8.22125,30.99875,2.43625,17.61375,9.64375,23.285,3.19125,24.96125,0.0
88,104.3,B_1,255,8-7,9,6,9.07,7.815,24.204615384615394,2.5453846153846156,19.712,9.526,17.2,24.331999999999997,86.15,0.0
89,90.10666666666668,B_1,256,8-8,9,0,9.458666666666666,7.399333333333334,52.75476190476193,12.344285714285713,18.48428571428571,8.904285714285715,10.495714285714287,1.687142857142857,19.02428571428572,0.0
90,202.19,B_1,257,8-9,9,1,12.237142857142857,6.6971428571428575,58.258,10.474,28.585,11.895,40.54,1.59,11.77,2.7
91,109.35,B_1,259,8-11,9,3,13.144285714285711,9.15,36.91111111111112,11.648888888888886,23.265,10.855,11.975,1.665,15.98,0.0
92,106.16,B_1,260,8-12,9,4,11.185,8.469999999999999,18.730999999999998,2.9400000000000004,23.662,11.005999999999998,26.146000000000004,2.56,24.471999999999998,0.0
93,144.71,B_1,261,8-13,9,5,9.977857142857145,5.426428571428572,23.66647058823529,13.938235294117645,12.7075,5.66,10.0375,1.1125,13.7225,0.0
94,120.58,B_1,262,8-14,9,6,10.565999999999999,7.77,16.619374999999998,5.395625,16.84090909090909,6.8981818181818175,19.38818181818182,3.0081818181818183,34.58909090909091,0.0
95,128.97,B_1,263,8-15,9,0,9.308888888888891,7.165555555555555,42.047,9.161,19.133333333333336,7.4300000000000015,24.07666666666667,1.3033333333333337,29.91,0.0
96,82.22,B_1,264,8-16,9,1,7.883333333333334,5.7855555555555584,38.734545454545454,2.74,20.06,14.05,35.97666666666667,1.93,36.25,0.0
97,113.65,B_1,265,8-17,9,2,11.28,6.414,25.69,9.989230769230767,17.74,8.426666666666668,11.886666666666665,1.5166666666666668,36.67666666666667,0.0
98,146.87,B_1,266,8-18,9,3,9.9725,7.22,22.86625,4.0687500000000005,18.1,7.04,10.86,1.5550000000000002,31.495,0.0
99,75.67,B_1,267,8-19,9,4,11.314166666666667,6.0616666666666665,39.01461538461538,4.19,20.01,8.434999999999999,30.905,1.36,24.48,0.0
100,82.38,B_1,269,8-21,9,6,8.251111111111111,6.086666666666668,26.920000000000005,5.739,25.48,11.55,15.85,2.1166666666666667,27.163333333333334,27.2
101,135.26,B_1,270,8-22,9,0,20.515,6.93125,70.22125,3.2475,17.955,11.895,36.305,3.28,26.68,0.0
102,110.02,B_1,271,8-23,9,1,10.105714285714283,6.244285714285715,23.15,3.7928571428571423,14.415,7.03,12.42,2.5,21.82,0.0
103,119.115,B_1,273,8-25,9,3,9.375714285714283,7.024285714285715,31.017142857142858,5.532857142857144,20.21,8.61,12.525,1.665,57.76000000000001,0.0
104,143.315,B_1,275,8-27,9,5,9.095,6.906999999999999,30.74583333333333,6.590833333333332,15.55,7.67,14.3,1.82,36.25,0.0
105,148.09333333333333,B_1,277,8-29,9,0,8.092,5.218000000000001,40.61749999999999,8.9125,12.45,7.15,14.73,1.795,14.505,0.0
106,133.71,B_1,279,8-31,9,2,7.493333333333332,5.346666666666667,36.486666666666665,9.153333333333332,18.305,7.51,23.175,2.185,25.81,0.0
107,111.65333333333332,B_1,280,9-1,9,3,15.569090909090908,6.168181818181817,16.21625,3.7458333333333336,13.45,9.443,38.52,2.0035000000000003,17.1785,0.0
108,137.55,B_1,281,9-2,9,4,11.9375,5.9825,15.488000000000005,9.9585,13.322666666666665,6.426,39.570666666666654,1.6566666666666665,21.442666666666664,0.0
109,120.29333333333334,B_1,282,9-3,9,5,13.008181818181818,8.43818181818182,20.489545454545453,4.045909090909091,15.239444444444445,12.109444444444444,22.25611111111111,1.5366666666666666,19.778333333333336,0.0
110,101.05666666666666,B_1,283,9-4,9,6,10.788333333333336,5.0,13.407142857142858,9.495714285714287,17.278,11.43,17.956,1.3079999999999998,11.474,0.0
111,90.89666666666666,B_1,284,9-5,9,0,8.790000000000001,5.286666666666666,12.704999999999998,10.074166666666667,17.689999999999994,12.1175,16.47625,1.6324999999999998,26.545,0.0
112,109.13,B_1,285,9-6,9,1,7.56,5.539999999999999,17.6075,8.615,18.28333333333333,20.203333333333333,9.206666666666667,1.413333333333333,39.78666666666667,0.0
113,153.71,B_1,286,9-7,9,2,8.508333333333335,5.654166666666666,18.588,7.3805,16.9125,10.5175,19.913333333333334,3.3558333333333343,21.98583333333333,0.0
114,176.04999999999995,B_1,287,9-8,9,3,7.7525,5.835,20.7625,4.969166666666667,17.224545454545453,7.314545454545455,28.119090909090914,1.3581818181818182,16.08,0.0
115,121.34333333333332,B_1,288,9-9,9,4,9.782307692307693,5.614999999999998,42.18937500000001,3.60875,17.62625,9.28,18.49625,2.01125,23.305,0.0
116,131.24,B_1,289,9-10,9,5,11.734736842105265,7.8221052631578925,34.40559999999999,6.8332,16.99875,8.35125,15.14625,5.9700000000000015,20.88375,0.0
117,125.08333333333331,B_1,290,9-11,9,6,11.490476190476194,7.480476190476189,21.92,3.9061290322580646,15.20684210526316,14.178421052631581,22.074736842105263,2.663684210526316,21.343157894736844,0.3
118,120.52333333333333,B_1,291,9-12,9,0,10.37375,7.66125,29.13933333333333,7.224666666666666,20.275,12.4925,28.13125,1.8925,27.442499999999995,0.0
119,114.64333333333332,B_1,292,9-13,9,1,13.264,8.347999999999999,32.057272727272725,8.052727272727273,18.181666666666672,7.935833333333334,20.928333333333327,1.3825,15.918333333333333,0.4
120,111.31333333333332,B_1,293,9-14,9,2,11.287142857142856,6.890714285714287,29.18882352941177,3.997647058823529,19.648333333333333,7.563333333333333,25.705,1.3133333333333332,20.921666666666667,0.5
121,111.05,B_1,297,9-18,9,6,10.16090909090909,6.895999999999999,27.47533333333333,9.412666666666665,15.594285714285714,7.5914285714285725,12.894285714285711,1.8642857142857143,21.434285714285718,0.0
122,131.48,B_1,298,9-19,9,0,11.452857142857145,9.647857142857145,23.440416666666664,2.7325,14.434444444444445,7.338333333333334,17.19,3.275555555555556,18.291666666666668,0.1
123,130.66666666666666,B_1,299,9-20,9,1,17.49692307692308,6.207692307692307,27.246842105263163,7.562631578947368,26.56888888888889,7.628888888888889,11.747777777777774,1.6022222222222224,18.08111111111111,0.0
124,127.105,B_1,300,9-21,9,2,9.7,5.535,20.843636363636364,8.293636363636365,18.104615384615386,8.856153846153846,21.47384615384616,2.1553846153846155,17.105384615384615,0.0
125,126.03333333333336,B_1,301,9-22,9,3,12.58,8.07,30.945,3.656111111111111,20.97,9.23375,20.20875,1.4625,26.911250000000006,0.0
126,142.11333333333334,B_1,302,9-23,9,4,15.20611111111111,9.332352941176467,31.96869565217392,9.73739130434783,17.93769230769231,6.953076923076923,20.056153846153848,1.576153846153846,19.11846153846154,0.0
127,120.46999999999998,B_1,303,9-24,9,5,11.427999999999999,8.952857142857143,25.3795,4.413500000000001,14.665999999999999,6.854000000000001,30.180999999999997,1.751,26.483000000000004,0.0
128,122.3,B_1,304,9-25,9,6,13.322727272727274,7.96818181818182,21.680625,10.83875,17.176666666666666,7.336666666666668,16.648333333333333,1.1633333333333336,17.685,0.0
129,127.43333333333334,B_1,305,9-26,9,0,9.380555555555556,6.0166666666666675,26.15814814814815,3.296666666666667,16.083750000000002,8.7825,15.325,1.5724999999999998,24.12625,0.0
130,177.265,B_1,306,9-27,9,1,10.287333333333333,6.293333333333334,25.541,6.338421052631579,16.665714285714284,12.31125,15.995,1.28625,24.9925,0.0
131,118.09333333333332,B_1,307,9-28,9,2,16.812666666666665,8.079333333333333,24.675454545454546,9.18,15.183000000000002,8.501,17.535000000000004,1.717,29.689,1.3
132,126.17,B_1,308,9-29,9,3,25.906,15.918,20.738000000000003,11.527333333333335,17.936666666666667,9.065,22.134999999999994,1.9383333333333328,31.90333333333333,1.4
133,119.60333333333334,B_1,309,9-30,9,4,19.4735294117647,6.4125000000000005,27.109444444444453,23.90888888888889,17.55,8.247142857142856,21.45714285714286,1.9342857142857144,27.60125,0.0
134,103.54666666666668,B_1,318,10-8,9,5,12.338666666666665,7.000666666666665,26.142631578947373,6.292105263157893,13.715,7.333999999999999,17.214000000000002,2.096,24.8,0.0
135,156.09666666666666,B_1,319,10-9,9,6,10.122727272727273,8.171818181818182,26.941111111111113,3.4261111111111107,21.755,7.665000000000001,11.838,3.758000000000001,22.959,0.0
136,129.88333333333333,B_1,320,10-10,9,0,11.045555555555556,7.71,15.043749999999998,8.621666666666668,15.730666666666668,7.9926666666666675,22.268666666666665,1.6846666666666663,23.682,0.0
137,110.77333333333333,B_1,321,10-11,9,1,13.447857142857142,8.375,26.9675,11.304999999999998,16.7,7.315,13.543,1.7990000000000002,23.068,0.0
138,110.365,B_1,322,10-12,9,2,10.635,7.56,29.77,5.033,18.442500000000006,7.4288888888888875,15.516666666666667,3.556666666666666,15.084444444444443,0.0
139,126.04500000000002,B_1,323,10-13,9,3,11.092666666666668,6.213333333333334,21.905172413793107,4.275862068965517,15.555,9.36875,20.300625,3.01,30.565625,0.0
140,120.96666666666664,B_1,324,10-14,9,4,12.3115,6.740000000000002,22.207391304347826,5.9021739130434785,16.27583333333333,8.416666666666666,18.859166666666674,2.678333333333334,21.1925,0.0
141,128.92666666666665,B_1,325,10-15,9,5,9.1192,6.3836,22.66861111111111,4.8758333333333335,16.71842105263158,8.276315789473685,25.61157894736842,1.4868421052631582,21.35421052631579,0.0
142,107.74333333333334,B_1,326,10-16,9,6,13.106,6.1610000000000005,24.978125,3.3150000000000004,16.237272727272728,7.702727272727272,21.13363636363636,1.4945454545454546,20.32090909090909,0.0
143,80.68333333333334,B_1,327,10-17,9,0,11.334000000000001,6.507333333333333,28.951052631578946,4.432631578947369,15.252999999999995,8.975,14.864,6.159000000000002,30.627,0.0
144,19.47,B_1,238,7-21,17,3,8.500769230769233,6.263076923076924,42.717894736842105,7.797894736842105,20.42,9.532000000000002,13.386,1.7,39.57,0.0
145,56.365,B_1,239,7-22,17,4,10.104444444444448,6.554444444444445,38.45260869565217,6.3839130434782625,21.022,9.222000000000001,12.951999999999998,1.646,15.806,0.0
146,106.1,B_1,240,7-23,17,5,13.89875,9.073125,54.60333333333333,8.180000000000001,17.431428571428572,8.012857142857143,11.254285714285713,1.4728571428571429,19.722857142857144,0.0
147,116.695,B_1,241,7-24,17,6,15.11,13.852083333333333,39.06696969696971,8.783030303030303,11.81,5.510000000000002,7.743333333333332,47.44666666666666,6.910000000000001,0.0
148,170.39,B_1,242,7-25,17,0,13.19909090909091,9.417272727272726,46.96772727272728,3.76590909090909,18.42,8.8525,13.735,1.9075,31.295,0.0
149,125.95,B_1,243,7-26,17,1,14.197222222222221,7.835555555555555,31.47961538461539,10.91576923076923,27.422857142857147,6.05857142857143,8.912857142857145,1.17,21.202857142857145,0.0
150,92.1,B_1,244,7-27,17,2,12.942727272727273,8.434545454545455,37.2848,4.7696,24.146666666666665,6.755555555555556,8.787777777777778,1.1744444444444444,26.87444444444445,0.0
151,111.85,B_1,245,7-28,17,3,9.80470588235294,6.542941176470588,33.56928571428572,8.110000000000001,16.104999999999997,12.35125,9.36375,1.31125,22.2275,0.0
152,91.36,B_1,246,7-29,17,4,13.465714285714286,8.987142857142857,61.29454545454544,4.054090909090909,19.555000000000003,8.805,31.68833333333333,2.106666666666667,32.12499999999999,0.0
153,165.01,B_1,248,7-31,17,6,12.10153846153846,18.87923076923077,31.17875,9.904166666666667,18.43636363636364,8.053636363636365,14.123636363636365,2.211818181818181,28.24363636363636,0.0
154,86.66499999999998,B_1,249,8-1,17,0,9.3,6.433333333333333,23.43409090909091,6.004545454545454,15.027777777777779,7.234444444444446,10.722222222222221,1.4511111111111112,21.898888888888887,0.0
155,131.66333333333333,B_1,250,8-2,17,1,11.225,9.435714285714283,49.85894736842105,7.676842105263157,16.326666666666668,7.7266666666666675,11.246666666666668,1.46,15.326666666666664,4.8
156,102.63,B_1,251,8-3,17,2,13.396153846153846,8.796153846153846,41.6585,7.776500000000001,19.76,10.435714285714283,17.779999999999994,1.987142857142857,20.927142857142854,0.0
157,86.04,B_1,252,8-4,17,3,10.777368421052632,6.617894736842105,43.234666666666676,4.986999999999999,16.673333333333336,8.048333333333334,11.681666666666667,1.6183333333333334,20.635,0.0
158,129.475,B_1,253,8-5,17,4,13.814545454545454,8.068181818181818,49.90666666666666,3.46904761904762,25.70833333333333,19.835,12.956666666666665,1.4166666666666667,16.27,0.0
159,142.655,B_1,254,8-6,17,5,16.904375,8.841875,51.07285714285714,5.074285714285715,20.14,7.334,15.342000000000002,1.004,19.276,0.0
160,119.69,B_1,255,8-7,17,6,10.09,6.265,25.475714285714282,3.531428571428571,23.81,29.092,11.4,1.4480000000000002,13.907999999999998,0.0
161,98.83,B_1,257,8-9,17,1,16.48344827586207,7.512068965517242,35.768235294117645,12.997352941176471,19.79875,9.41125,13.55625,1.87125,44.175,0.0
162,55.94000000000001,B_1,258,8-10,17,2,16.47705882352941,7.631176470588237,55.03739130434782,3.701304347826088,13.46,5.998333333333334,13.401666666666667,3.015,32.55333333333333,0.0
